nbJobs = 80;
nbMchs = 80;

//TIEMPOS DE PROCESO 80x80-02

OpDurations = [
[58,89,87,53,22,8,73,35,91,87,49,87,31,41,9,90,53,31,99,36,63,92,82,89,94,51,23,67,36,66,70,62,75,1,70,29,97,86,51,20,19,94,87,46,24,64,41,82,65,39,89,87,23,41,77,93,75,57,30,76,11,6,33,86,14,89,91,7,98,89,61,1,72,50,11,6,72,13,2,37]
[54,35,29,51,49,52,82,76,39,92,22,1,27,33,97,17,33,23,26,90,42,17,37,87,76,42,13,80,51,99,48,51,80,80,72,44,92,34,63,86,49,20,93,85,73,52,94,7,62,40,68,92,13,38,21,95,77,74,22,46,89,51,4,40,41,5,70,81,3,45,69,29,16,76,92,15,81,79,94,36]
[60,42,98,81,31,32,5,12,96,99,45,48,7,31,95,14,20,50,76,22,8,54,80,16,42,26,94,73,4,86,52,49,4,98,50,24,70,3,1,60,93,20,12,2,42,98,38,87,20,64,98,23,2,43,5,95,69,2,62,17,89,62,53,82,92,66,89,76,16,72,14,27,12,96,84,94,17,21,70,56]
[88,55,27,92,91,6,71,79,24,29,99,7,86,39,49,99,97,9,95,65,45,35,54,91,57,9,67,59,91,28,21,18,87,16,97,97,50,83,76,15,61,31,81,78,52,57,1,33,9,27,45,97,65,92,59,2,36,46,72,61,60,20,32,54,73,93,30,56,47,38,3,74,19,37,56,48,69,84,94,28]
[34,19,19,79,78,66,27,65,39,33,12,61,21,14,12,64,24,34,11,48,75,11,8,93,62,47,43,62,95,80,66,85,17,16,96,63,88,70,89,83,77,87,5,71,8,57,56,49,61,72,42,67,67,41,87,5,31,12,9,96,4,8,27,23,61,67,72,96,42,64,84,2,68,21,48,16,86,58,91,57]
[31,93,37,60,95,86,99,39,94,75,21,82,49,87,68,24,13,98,70,99,14,81,62,94,83,60,90,61,8,98,68,73,86,61,89,1,51,67,63,26,98,17,85,87,44,11,63,89,47,7,73,44,23,21,4,83,19,30,51,58,32,56,15,72,13,75,73,68,36,45,28,44,22,65,71,31,54,92,76,23]
[82,56,49,77,3,15,57,70,55,37,70,63,11,27,5,20,54,26,33,54,23,10,7,70,25,8,11,40,92,74,57,76,23,78,92,24,87,83,3,24,34,16,92,54,38,27,98,28,13,85,1,82,1,97,89,8,1,90,86,51,46,69,22,29,35,92,71,37,49,34,29,59,1,3,77,40,57,12,18,71]
[98,70,89,30,31,31,10,85,35,80,90,52,94,70,44,64,35,33,80,39,76,60,31,87,5,34,43,58,39,82,59,43,2,56,39,93,69,79,3,31,59,38,88,56,65,78,33,48,17,81,95,17,85,95,27,58,32,96,47,68,14,90,60,75,90,62,6,40,86,47,3,42,2,58,34,41,82,17,4,7]
[88,18,49,73,65,53,98,57,7,97,96,31,76,48,7,21,19,81,37,2,75,67,51,26,51,13,90,99,40,52,51,19,54,71,99,71,72,24,47,12,28,85,83,81,46,23,83,62,97,91,69,68,51,51,25,6,8,50,25,52,78,94,5,10,5,92,10,18,54,57,63,47,75,87,68,91,3,41,78,13]
[45,2,13,10,21,21,80,22,42,17,84,98,88,33,85,35,48,32,39,23,18,15,37,49,41,2,72,33,65,86,15,28,5,86,77,96,74,94,41,17,58,32,55,97,23,7,67,81,52,15,41,43,30,90,61,78,36,6,26,20,53,90,44,15,50,50,57,62,28,88,53,76,52,65,2,5,8,54,7,81]
