nbJobs = 80;
nbMchs = 80;

//TIEMPOS DE PROCESO 80x80-01

OpDurations = [
[62,13,93,22,18,38,38,21,83,99,67,68,1,92,85,95,28,6,7,67,48,56,33,11,73,83,88,79,17,70,94,69,50,19,61,96,22,8,62,40,55,78,99,59,30,29,93,98,6,57,49,54,92,9,69,90,15,21,47,5,54,14,61,55,90,7,45,56,72,99,62,18,3,79,25,76,4,84,65,39]
[55,7,24,95,44,1,90,89,24,47,4,54,2,4,59,71,30,85,7,66,5,19,10,40,10,8,77,7,95,76,21,66,66,54,80,35,69,95,71,7,6,53,46,21,65,94,74,14,82,98,41,66,50,43,7,66,28,56,41,33,55,18,25,23,30,59,6,50,51,82,4,2,62,84,3,23,55,99,39,25]
[1,40,89,25,51,58,23,55,16,47,30,8,99,31,77,55,50,49,53,37,70,78,77,79,81,54,14,67,31,50,17,6,80,78,76,62,35,94,59,32,1,16,65,12,41,70,85,83,53,79,94,91,84,82,46,53,22,17,68,35,74,95,51,55,81,84,29,31,15,8,31,58,8,21,21,16,4,39,50,23]
[60,64,55,19,86,47,50,71,4,35,51,22,52,58,38,3,84,76,37,74,36,55,50,56,30,88,62,26,82,96,24,56,37,62,91,50,59,58,16,44,86,42,39,30,10,35,77,46,62,77,85,33,57,29,68,46,52,4,48,15,83,76,88,66,31,13,32,91,2,59,18,30,59,68,5,73,73,33,19,99]
[94,66,14,42,73,70,91,28,30,25,57,64,16,81,90,6,64,49,71,76,74,77,16,16,39,80,87,53,56,80,6,29,82,66,87,74,64,52,57,72,16,37,30,72,45,7,32,55,23,67,27,29,93,90,57,70,43,70,54,52,98,53,15,19,17,15,52,68,2,42,96,50,34,39,68,75,24,31,76,90]
[4,41,48,68,54,2,61,67,93,69,39,87,97,71,89,14,47,62,23,97,81,25,46,99,13,72,46,45,74,22,22,47,54,14,82,95,5,47,52,6,3,13,66,97,66,42,65,85,98,77,59,29,90,5,42,10,50,77,58,94,30,30,20,99,70,50,99,30,39,14,74,98,59,11,56,60,1,34,95,84]
[3,60,63,46,29,89,85,32,65,92,15,51,52,97,21,28,85,34,76,35,56,3,81,33,32,93,3,79,63,19,52,21,46,60,70,17,49,28,69,37,61,67,45,40,10,37,85,16,29,36,33,85,22,88,83,26,51,56,57,80,66,44,62,25,65,21,52,60,49,40,73,76,56,54,48,59,7,31,22,11]
[56,41,24,23,8,20,72,51,14,64,60,71,98,68,88,25,54,13,38,47,95,97,45,94,76,83,75,36,95,25,74,45,66,42,2,53,36,34,11,37,67,67,92,40,23,33,46,21,91,95,24,94,1,4,28,58,82,11,29,69,27,4,71,93,76,74,15,42,81,96,95,54,12,87,74,74,25,87,85,71]
[15,80,7,10,1,23,81,17,50,85,23,95,95,88,86,96,95,34,81,44,1,65,87,85,94,95,73,58,62,53,90,79,99,3,2,4,24,90,39,95,9,58,41,3,17,8,76,45,55,34,11,32,14,69,10,56,12,66,72,77,12,60,52,78,70,11,5,77,47,5,83,7,23,10,61,69,86,85,42,95]
[22,43,81,46,4,27,26,63,94,33,39,83,52,88,55,30,46,52,15,63,31,74,33,12,33,44,77,71,2,16,39,66,92,66,85,75,78,69,65,72,15,11,68,89,53,3,43,19,98,90,10,47,65,55,61,80,34,85,80,7,36,40,41,66,48,95,16,27,45,88,46,94,94,12,96,28,70,4,94,54]
[48,17,89,45,65,44,19,9,21,31,58,82,89,14,40,87,11,15,25,39,51,25,43,49,82,55,20,11,60,42,71,81,73,67,53,52,8,61,95,51,73,29,31,12,96,85,86,50,41,67,27,98,26,56,43,95,80,40,74,77,4,71,87,76,58,68,71,53,98,90,74,82,89,94,27,97,85,59,89,9]
[44,89,69,65,14,22,55,48,24,28,19,46,55,57,51,81,58,81,71,10,83,4,39,89,85,66,61,10,29,64,45,90,34,95,48,39,82,64,9,78,99,98,71,29,90,23,15,97,88,52,20,1,87,49,72,90,28,89,91,46,33,14,17,14,76,25,99,9,31,96,95,75,40,83,54,79,68,58,10,25]
[53,77,21,31,17,21,86,95,28,32,59,93,95,75,65,41,4,49,26,51,82,94,9,9,33,95,12,87,20,59,86,81,78,97,25,24,66,93,72,71,83,50,4,77,35,17,8,6,19,53,94,26,60,99,33,56,18,49,3,2,36,27,38,25,97,56,27,56,95,30,72,62,71,78,77,99,78,73,41,59]
[65,40,88,88,61,63,3,13,8,48,83,16,76,12,23,95,30,17,98,78,12,70,54,13,92,53,8,74,11,98,93,16,61,49,14,23,11,96,54,75,75,67,77,71,85,98,89,48,19,63,96,82,27,85,35,52,61,75,89,44,82,18,31,12,39,81,64,99,10,49,12,24,74,28,9,28,32,50,80,95]
[67,17,5,56,30,3,95,69,58,17,12,6,98,68,98,49,37,23,45,34,66,19,73,52,43,49,38,46,52,96,42,46,25,59,67,92,88,6,31,53,16,39,7,7,49,63,19,66,68,9,52,69,16,65,48,2,12,72,68,38,2,54,29,61,70,75,37,61,19,18,16,30,76,71,43,46,19,23,23,84]
[78,54,2,73,40,70,66,68,18,4,32,44,42,22,94,4,58,1,23,67,76,35,88,59,83,7,39,66,51,18,36,1,69,40,35,61,53,1,76,78,7,8,75,55,22,6,85,87,49,74,54,47,72,50,57,37,28,49,24,26,77,22,94,25,98,72,60,16,98,90,73,60,51,6,2,75,69,88,24,55]
[98,7,41,48,58,53,22,29,50,77,9,80,18,34,23,87,53,83,60,44,17,82,48,70,61,56,11,28,13,64,88,19,58,65,55,79,20,78,21,53,92,58,15,37,30,24,46,92,13,11,59,39,19,43,48,34,91,13,23,3,6,3,83,48,99,51,4,20,32,55,86,63,91,87,11,20,31,59,44,17]
[75,16,43,57,24,27,67,24,63,78,80,44,66,72,20,29,75,9,23,82,37,11,43,84,37,78,1,5,83,39,64,83,52,86,43,20,7,72,50,57,74,34,25,74,22,4,63,50,97,21,60,75,64,59,88,60,76,54,28,62,41,28,59,68,57,78,54,22,34,97,13,36,11,65,61,73,88,12,98,74]
[34,38,91,96,94,45,39,43,50,23,27,84,56,69,84,67,68,37,50,65,61,24,93,90,69,56,17,82,39,49,86,20,54,4,19,20,55,76,51,1,24,42,91,10,60,22,34,32,44,55,19,6,55,44,9,92,69,88,57,64,3,23,99,62,78,90,87,26,62,33,90,65,13,47,89,27,90,70,20,32]
[45,14,68,10,81,78,49,54,69,9,5,96,64,48,69,9,63,54,15,17,81,26,14,95,11,6,97,84,96,55,4,93,10,72,98,39,80,83,55,91,91,90,36,99,89,55,25,6,6,86,9,92,59,50,65,81,31,2,75,80,2,80,62,84,22,18,14,47,43,65,78,80,32,81,42,27,53,44,18,28]
[87,88,14,91,55,2,1,73,21,68,64,56,32,30,98,50,32,75,8,84,67,24,85,84,89,30,2,74,82,83,49,95,25,49,50,89,53,66,19,37,19,43,38,60,96,86,16,7,80,87,88,31,3,18,48,71,76,1,14,48,30,57,86,63,64,33,66,86,65,89,29,36,55,60,50,33,54,32,3,85]
[83,36,82,45,85,50,2,90,49,78,21,59,21,67,83,43,90,83,95,39,17,1,17,56,25,86,53,48,19,57,95,41,89,41,69,9,65,75,65,49,20,44,9,73,62,67,80,25,60,27,20,67,43,34,58,39,83,88,14,83,47,74,68,97,15,14,95,30,6,41,40,50,94,60,94,87,31,60,13,73]
[73,1,40,29,30,3,25,61,17,22,91,51,72,6,62,56,74,61,44,12,99,35,74,22,77,12,98,69,82,40,5,76,55,75,64,62,97,55,19,37,48,80,23,37,19,3,84,67,51,71,34,77,37,64,96,26,11,55,85,7,85,72,66,49,78,97,79,86,22,2,40,44,4,59,60,21,67,22,18,36]
[72,33,20,90,1,58,13,28,94,44,5,32,50,31,72,83,2,46,55,79,88,13,53,82,22,63,27,1,85,39,97,94,53,41,8,8,16,90,91,67,12,37,93,65,92,78,54,69,30,82,34,10,88,93,83,75,20,47,3,96,28,33,34,32,6,38,55,20,9,24,97,1,51,97,87,10,83,1,58,35]
[20,28,48,51,52,27,35,67,11,90,57,54,1,80,64,61,41,34,23,48,44,82,4,10,46,69,81,75,42,77,36,96,83,44,31,43,27,89,23,85,62,20,12,29,64,42,62,59,25,83,64,22,64,37,80,11,90,55,3,66,17,15,95,95,49,23,31,39,80,42,28,8,15,36,7,78,45,46,85,53]
[38,6,4,92,85,24,34,29,79,52,49,90,99,9,63,54,10,85,45,3,53,97,66,72,52,15,40,28,61,83,63,52,85,99,48,65,30,75,39,50,25,3,4,17,36,70,37,24,41,2,56,84,45,44,90,3,21,13,19,43,54,74,52,50,98,72,61,23,93,90,27,55,4,13,54,68,59,2,39,52]
[8,98,66,57,42,69,93,74,86,21,30,78,51,60,95,61,98,74,99,6,52,97,33,44,72,52,76,78,35,91,55,34,16,6,60,16,77,25,45,10,69,60,74,35,8,74,74,35,53,65,6,63,10,85,45,17,9,56,1,56,25,96,65,85,86,86,43,52,36,94,41,88,99,91,97,94,13,15,63,1]
[1,43,45,69,77,98,88,54,44,98,63,13,46,49,91,8,54,95,21,92,91,5,77,4,53,83,86,50,53,19,48,77,36,53,20,7,1,19,95,60,95,56,47,37,70,4,9,62,87,42,58,94,91,38,34,37,7,99,72,32,38,37,98,47,4,24,31,2,12,12,51,95,96,54,90,83,10,59,70,50]
[45,54,60,20,68,92,96,60,72,26,74,17,96,96,62,53,34,2,84,67,44,35,94,89,42,97,92,34,30,4,30,91,52,72,58,69,89,34,76,81,70,41,87,41,30,62,17,92,75,11,78,51,44,58,91,20,14,3,87,81,85,19,40,10,93,34,97,87,66,6,59,2,46,6,72,89,32,7,69,21]
[97,93,32,13,72,91,91,85,27,80,4,53,40,23,68,26,54,78,38,27,74,24,80,5,47,1,17,85,68,68,91,46,70,7,69,11,96,60,38,47,57,39,21,97,33,78,85,40,60,62,62,82,25,33,7,89,52,96,89,75,27,9,3,47,12,76,77,12,58,87,47,56,91,51,80,75,36,27,66,43]
[68,78,75,3,68,51,52,13,48,52,60,91,16,67,2,72,26,15,95,7,51,95,77,50,58,18,5,39,30,90,73,5,65,91,44,40,58,61,94,70,51,60,26,23,51,20,37,74,2,94,87,58,60,45,42,40,66,8,85,6,3,98,44,83,96,81,8,3,15,6,30,11,89,18,83,63,73,23,25,1]
[93,82,50,46,12,87,12,73,53,88,51,11,43,89,66,42,29,97,12,42,60,29,37,64,28,35,32,54,63,63,13,53,86,41,92,39,2,37,69,66,22,41,23,74,66,36,40,41,34,19,60,27,79,8,63,22,53,77,5,31,89,13,77,77,23,77,67,91,11,74,47,28,84,58,59,27,42,29,61,80]
[85,32,52,70,19,49,30,14,98,54,30,45,45,65,90,20,8,72,60,38,16,65,31,57,3,30,62,72,36,14,70,94,6,13,38,42,15,58,51,54,28,23,34,78,23,71,3,48,1,40,27,20,83,7,35,16,36,16,85,84,75,62,10,98,14,24,86,16,89,80,95,73,69,44,63,66,81,99,80,8]
[70,79,9,14,41,90,35,85,85,87,10,56,11,3,74,96,27,11,47,18,45,21,28,18,90,63,56,85,43,48,9,33,36,59,86,97,73,99,85,5,32,89,18,84,97,85,58,35,52,31,30,22,30,32,9,50,41,41,23,59,90,93,97,29,72,88,91,7,51,16,2,78,95,49,36,94,8,16,87,17]
[40,58,83,4,25,73,89,96,27,91,75,38,93,28,70,96,99,18,87,28,5,48,2,72,71,88,52,9,25,13,57,56,35,38,90,89,74,44,42,6,56,85,93,77,16,71,76,4,51,36,94,4,45,5,38,77,85,25,48,60,76,32,63,15,73,21,58,44,47,90,90,59,18,76,1,97,93,19,56,26]
[4,85,84,42,91,61,78,72,32,50,73,36,66,25,14,55,93,16,28,39,55,91,82,85,17,51,87,62,52,50,48,25,3,77,20,59,89,71,66,37,35,93,27,78,31,50,59,90,77,62,82,77,85,95,66,32,68,36,76,4,6,61,35,7,43,42,54,31,2,84,53,75,94,75,14,11,94,39,92,35]
[14,5,64,98,88,59,92,30,28,23,90,85,26,86,48,92,42,48,97,54,7,4,89,85,35,42,84,18,52,99,64,67,93,75,1,39,98,39,30,23,88,36,82,25,40,10,99,88,77,82,29,43,73,48,1,45,59,87,51,67,58,62,73,96,23,90,35,63,93,59,14,2,11,33,78,25,38,83,77,76]
[12,85,64,15,22,47,15,33,94,63,2,53,29,97,72,23,74,52,66,57,88,53,96,78,19,47,59,82,6,46,69,76,73,47,95,23,79,64,79,71,64,62,64,8,61,57,50,17,47,78,96,99,73,86,31,84,47,45,80,5,40,31,32,52,42,78,69,77,32,26,29,17,15,5,96,40,57,71,18,83]
[63,13,79,76,92,34,69,6,18,50,9,98,26,64,25,80,84,12,36,2,41,92,34,49,93,88,22,11,74,94,86,55,1,68,84,95,41,48,79,30,97,78,2,73,67,97,58,69,74,95,49,98,69,34,16,21,95,53,59,71,81,2,46,59,18,78,62,32,39,87,82,44,82,7,20,10,94,83,8,23]
[90,23,25,32,87,39,31,9,16,94,43,14,20,24,20,17,46,40,21,65,94,24,8,47,46,97,66,43,25,95,68,76,98,38,53,27,73,47,29,18,17,91,14,81,96,46,46,29,75,99,99,74,51,22,74,84,34,44,61,23,87,24,49,71,84,92,72,83,80,5,69,95,75,12,95,26,76,24,15,65]
