nbJobs = 80;
nbMchs = 80;

//TIEMPOS DE PROCESO 80x80-07

OpDurations = [
[34,76,38,58,18,71,36,9,76,92,85,1,93,9,59,65,25,14,55,92,94,40,42,52,40,45,28,51,4,9,97,40,10,16,28,24,59,32,71,57,54,52,7,53,37,80,93,16,14,98,80,1,45,50,72,32,83,1,87,1,10,14,69,53,2,65,63,86,50,94,79,85,4,35,91,75,65,61,67,5]
[65,44,23,79,66,45,99,53,21,2,76,95,23,61,80,81,19,7,36,83,58,5,93,19,89,38,92,41,9,66,38,39,86,52,30,42,91,97,20,3,35,45,73,22,6,34,14,89,15,1,65,90,39,55,54,43,14,92,10,34,88,41,71,61,89,61,75,14,82,38,6,75,70,22,69,78,33,49,47,65]
[83,92,50,58,41,1,74,95,89,31,56,29,34,9,36,79,36,25,33,98,9,41,27,2,87,53,28,74,71,33,90,32,66,25,57,11,73,54,24,69,86,12,59,99,64,1,30,28,40,68,79,37,96,36,31,78,91,23,32,44,81,44,38,95,85,60,97,3,84,40,31,57,3,77,72,92,22,84,41,97]
[62,20,77,88,82,44,84,43,95,70,21,23,29,41,89,85,13,26,17,64,93,33,9,19,9,45,34,12,80,5,87,20,68,75,2,51,47,36,4,52,61,6,91,57,2,96,86,87,55,38,90,85,59,59,94,76,31,26,71,81,19,96,61,82,71,40,32,58,46,8,36,36,46,82,89,45,55,62,26,5]
[71,83,30,91,91,80,12,49,85,92,99,14,40,23,48,40,44,29,92,36,10,92,22,13,57,57,93,47,55,82,84,97,9,58,96,68,83,44,50,94,66,73,94,45,76,93,67,36,15,18,50,36,55,74,26,15,99,50,67,98,48,52,29,50,72,67,9,60,9,8,70,11,86,81,64,89,41,82,76,7]
[22,70,85,18,69,50,31,62,27,78,96,4,32,25,20,23,16,95,81,36,28,35,15,40,65,81,74,72,53,49,13,30,70,8,98,19,92,85,5,28,91,76,10,39,53,66,12,12,54,2,43,17,53,64,63,6,63,92,92,47,20,58,73,25,39,49,85,72,77,18,41,88,2,98,80,23,99,52,49,28]
[17,34,85,71,54,57,74,96,79,26,73,17,78,85,48,12,83,19,63,10,43,75,65,48,66,18,21,6,28,30,58,57,10,43,4,86,77,2,77,59,89,56,65,44,18,33,91,16,95,88,69,98,24,5,7,33,57,2,32,10,85,6,30,40,12,1,54,85,35,13,63,27,40,20,66,45,47,38,46,43]
[54,13,92,5,97,42,47,77,67,67,68,21,62,89,90,50,93,52,7,36,8,84,11,81,83,69,90,84,33,82,98,87,46,95,76,38,93,92,36,85,49,36,60,9,39,97,93,77,68,40,20,95,96,31,10,33,79,46,86,52,96,89,94,9,65,36,82,49,21,37,80,63,89,61,30,85,56,84,63,14]
[60,84,11,61,15,76,35,46,41,87,72,42,88,31,88,57,78,28,5,26,41,64,81,45,57,48,82,22,9,32,79,45,3,35,37,46,14,52,11,76,18,84,12,14,2,29,42,56,78,12,32,6,71,24,82,80,65,56,89,84,31,89,19,41,68,47,81,52,50,31,10,46,58,54,16,49,72,47,60,34]
[8,4,93,15,41,92,42,20,25,87,43,34,9,53,12,61,10,82,55,92,79,69,69,49,92,65,91,1,31,89,86,6,62,71,28,11,59,84,11,64,8,52,95,55,5,99,93,54,35,91,93,90,13,80,30,78,85,83,94,31,19,91,23,31,55,71,39,45,66,58,51,94,9,40,88,25,94,63,27,57]
