nbJobs = 80;
nbMchs = 80;

//TIEMPOS DE PROCESO 80x80-10

OpDurations = [
[53,85,99,87,48,19,92,89,97,61,12,81,83,62,4,74,57,84,74,43,28,77,37,73,16,66,85,73,38,56,88,21,27,56,3,24,45,68,32,57,45,71,91,99,69,44,34,59,90,14,10,14,93,35,58,36,44,9,67,47,31,59,62,89,65,97,6,93,83,8,39,38,64,27,1,46,23,70,85,73]
[39,97,27,21,3,52,89,19,8,10,48,97,90,5,42,35,24,68,25,33,84,29,99,16,84,97,60,35,25,87,79,35,29,36,47,85,11,51,69,94,63,24,60,42,3,35,94,92,27,51,33,63,49,20,58,32,68,2,65,70,30,98,88,12,52,71,84,71,79,10,89,48,55,41,82,29,14,38,17,61]
[98,98,44,50,97,80,90,51,99,1,60,61,7,65,9,93,93,99,86,15,34,5,65,22,20,11,59,90,91,36,27,36,40,98,25,50,84,85,10,42,67,59,7,39,20,99,70,22,69,4,9,92,19,40,79,68,28,21,88,29,82,16,41,44,6,33,93,11,18,31,72,2,63,11,38,48,5,49,12,53]
[5,86,85,3,38,24,92,67,6,92,13,63,94,10,33,93,39,72,39,47,39,50,15,93,66,70,88,41,80,96,65,7,99,22,12,38,86,56,28,23,64,38,62,84,92,7,8,9,9,63,33,78,36,9,4,31,40,82,98,62,38,32,20,37,90,17,21,21,58,48,20,36,29,23,12,85,93,43,63,93]
[76,22,71,27,78,61,20,78,11,2,27,26,87,53,12,83,54,77,96,3,66,52,35,70,68,88,90,15,90,7,30,72,91,53,96,97,22,90,38,82,83,10,3,70,76,31,59,55,10,76,50,27,25,23,63,77,25,86,4,76,86,18,33,58,27,76,44,10,22,12,52,35,10,72,21,21,57,98,51,86]
[92,69,57,70,31,97,77,15,47,83,6,62,32,34,32,9,5,41,94,99,5,54,93,63,4,18,43,44,33,25,72,26,1,65,41,27,49,9,57,40,21,46,77,48,92,26,51,91,82,85,27,95,60,21,92,53,17,66,54,79,55,91,72,10,13,55,21,94,49,99,2,83,6,26,81,99,12,67,20,55]
[51,76,81,48,95,7,46,94,57,86,46,71,91,64,86,53,96,22,24,86,70,79,77,91,61,25,83,50,96,20,89,8,59,85,30,38,3,96,11,55,63,85,21,95,55,57,93,22,77,73,37,48,49,1,76,64,87,35,86,3,23,18,67,81,59,40,54,47,74,42,10,93,17,43,44,70,94,10,24,46]
[89,80,28,4,41,42,9,59,66,72,12,73,41,36,19,27,84,28,26,81,71,7,58,97,30,64,18,63,51,46,7,96,6,33,26,8,40,38,87,81,76,3,88,83,95,80,85,91,55,73,8,92,2,68,24,33,58,84,84,87,72,39,66,97,37,86,43,19,68,13,74,46,55,36,13,84,70,47,84,11]
[7,55,38,26,61,28,88,57,86,11,80,86,3,68,67,21,13,57,71,92,72,47,86,27,23,24,91,42,42,10,13,99,34,2,49,73,5,60,34,22,37,69,91,19,25,83,83,5,28,65,33,82,96,56,96,77,17,25,73,33,37,72,38,45,82,28,69,61,45,48,55,38,66,31,74,27,63,56,41,49]
[84,67,66,60,49,12,79,40,46,64,51,10,8,55,80,24,41,67,47,26,5,91,85,51,73,39,79,3,60,36,81,51,89,22,12,62,54,57,37,18,16,88,52,87,31,41,7,81,86,3,80,46,10,87,40,45,95,81,29,33,16,96,85,96,31,28,4,39,93,71,89,43,77,78,13,97,11,53,97,66]
[32,38,41,38,92,86,89,88,21,7,14,50,74,93,32,16,48,19,64,26,39,48,48,16,67,76,38,43,92,98,30,20,4,49,26,28,73,8,39,95,77,69,25,74,95,98,2,85,53,27,23,28,66,79,39,18,51,76,23,37,89,51,30,12,63,61,95,90,50,48,35,23,62,95,24,32,79,54,31,72]
[46,86,11,35,63,93,11,14,60,21,88,57,38,75,43,49,30,37,36,35,34,43,95,93,20,17,35,75,47,13,10,53,94,20,2,27,24,91,4,34,42,55,67,44,51,8,80,1,47,63,12,80,35,17,44,54,73,6,74,4,98,72,18,82,96,76,21,23,31,17,96,10,8,91,96,52,79,86,83,33]
[64,58,42,85,64,97,86,47,10,66,12,55,25,17,8,96,19,18,1,29,33,43,13,34,66,50,79,32,8,16,54,30,49,89,75,49,1,97,79,36,16,57,63,2,86,49,37,99,99,86,93,9,91,81,98,51,82,79,27,60,44,98,97,45,26,95,68,77,70,83,55,34,54,39,19,40,56,23,46,74]
[45,21,57,67,40,31,84,62,16,72,90,1,38,91,58,21,35,21,75,10,79,10,15,74,6,72,97,65,20,77,65,72,93,24,70,58,15,17,93,96,74,53,73,19,92,37,45,58,25,60,50,18,87,17,99,21,49,39,30,33,51,60,82,46,46,13,35,98,82,85,39,51,58,67,24,38,13,14,55,34]
[64,18,45,75,3,20,30,70,8,6,94,29,30,53,57,31,85,10,5,5,44,96,74,27,10,45,3,20,49,52,92,80,88,64,26,85,38,52,4,32,20,13,55,12,54,95,63,89,68,1,7,44,51,59,32,39,69,42,52,8,61,1,74,21,51,18,84,79,84,96,80,1,92,20,56,55,80,10,83,6]
[90,49,79,5,77,73,12,91,18,94,18,98,2,22,37,41,36,38,66,78,36,80,20,68,86,57,35,86,58,8,64,35,30,89,6,78,10,95,57,60,35,27,90,62,97,54,44,47,56,98,2,24,43,42,5,77,51,31,72,11,7,20,80,6,57,46,77,63,5,49,83,20,49,57,87,92,55,15,75,33]
[5,18,49,75,22,70,11,74,14,69,77,18,64,4,86,73,45,43,21,77,49,23,93,78,92,99,56,15,81,42,20,49,28,60,33,74,78,35,83,31,32,80,91,9,94,49,72,37,22,59,1,92,1,16,46,73,47,31,23,22,12,4,54,86,16,67,4,70,86,57,29,56,72,69,43,70,76,98,97,97]
[27,51,39,92,18,8,5,58,14,60,57,60,50,33,25,46,17,94,88,22,99,73,44,62,60,71,23,89,18,45,39,82,24,25,39,29,71,25,54,54,55,64,95,49,31,22,24,23,2,54,76,52,4,80,47,49,76,41,88,18,76,39,17,12,6,82,30,10,65,68,81,99,58,37,53,50,80,75,51,99]
[12,74,69,83,4,23,30,23,90,51,10,56,13,90,27,27,62,16,89,96,26,21,33,60,93,91,23,69,15,77,80,29,81,70,76,26,47,86,49,37,66,49,45,10,23,71,58,71,30,66,10,25,78,19,38,25,64,70,49,11,14,48,19,32,43,10,8,49,99,41,6,67,4,39,38,53,24,3,18,25]
[14,49,27,30,33,15,1,87,73,34,85,59,58,9,49,98,84,14,51,96,36,63,70,20,35,93,65,72,10,62,24,88,91,30,13,94,29,82,64,97,83,28,43,14,26,29,79,81,30,46,90,91,87,39,14,49,71,15,97,7,71,73,41,32,88,63,14,24,99,26,43,93,66,45,6,66,45,96,92,18]
[25,18,12,90,28,30,65,33,5,16,5,75,72,84,46,82,21,95,52,16,94,36,22,16,78,66,36,3,42,44,66,22,79,18,11,15,82,7,85,54,56,47,93,3,98,73,51,77,38,21,83,64,15,44,30,94,12,97,72,66,93,28,11,9,18,22,25,36,89,79,58,17,67,58,64,31,55,22,69,71]
[14,8,8,73,22,20,83,30,67,68,77,55,16,44,95,12,43,49,65,52,92,71,4,97,65,79,15,26,48,3,23,86,27,72,47,83,37,74,94,26,4,40,15,50,47,3,56,5,58,93,42,95,79,80,15,24,50,66,72,66,10,57,98,31,23,28,69,25,40,94,45,32,14,88,60,10,47,42,26,23]
[93,98,22,35,46,16,9,72,58,53,44,39,95,79,38,57,34,75,70,75,36,6,47,43,85,76,30,75,23,94,19,97,53,14,72,35,14,1,92,8,59,56,28,16,52,87,89,85,93,73,28,48,30,38,58,87,68,98,75,45,50,99,55,86,4,74,23,75,69,50,60,39,5,3,20,21,30,98,88,78]
[19,53,88,70,79,40,58,88,34,29,59,63,14,60,46,16,77,94,27,53,57,16,5,21,48,10,83,92,78,98,91,64,56,3,29,22,32,1,31,9,59,38,17,81,72,60,84,18,17,66,37,29,8,18,45,63,80,77,43,43,91,17,48,18,29,10,72,37,70,85,68,80,74,16,5,35,21,6,33,74]
