nbJobs = 80;
nbMchs = 80;

//TIEMPOS DE PROCESO 80x80-06

OpDurations = [
[15,77,94,57,29,43,25,15,22,36,41,76,1,23,63,24,5,98,76,37,90,73,37,70,14,30,4,78,37,50,38,21,61,97,11,65,96,75,59,46,30,66,22,56,74,19,15,45,38,14,79,53,85,18,30,80,12,76,18,22,51,19,85,69,80,39,40,77,94,5,60,96,57,67,10,67,4,78,99,50]
[87,33,45,7,29,39,68,88,37,27,92,41,4,42,74,59,99,7,53,76,49,66,68,16,62,9,31,53,8,41,12,97,91,16,28,81,1,29,28,21,50,56,19,5,89,34,51,45,6,73,99,42,42,61,53,47,71,48,19,53,60,55,91,3,19,96,80,42,24,59,55,40,68,72,71,93,58,21,92,99]
[46,97,42,81,93,57,63,1,49,22,4,67,32,82,92,7,88,57,8,40,38,17,6,22,56,86,62,89,66,27,76,39,55,56,86,17,50,95,25,31,31,51,43,3,94,27,78,92,26,47,99,9,73,78,86,84,96,83,81,25,54,49,28,65,6,88,24,27,36,55,21,49,87,96,75,36,96,36,59,67]
[31,71,10,86,83,5,45,1,89,82,90,51,40,39,94,3,87,46,78,75,36,90,27,72,58,32,15,33,80,19,90,83,95,40,95,61,95,38,34,97,40,68,33,68,11,50,72,35,11,58,67,94,12,44,33,87,21,73,73,94,94,50,1,28,15,67,17,21,30,56,54,36,42,14,2,86,43,46,66,59]
[35,9,55,28,57,30,20,64,16,25,14,69,38,78,75,52,62,37,88,31,23,17,51,51,64,95,98,21,30,30,20,35,21,9,27,60,12,89,18,70,28,76,37,65,89,25,75,65,47,33,88,19,25,48,90,92,52,83,79,54,21,38,48,39,21,2,70,93,67,27,18,45,16,13,3,58,96,91,2,77]
[44,23,23,74,86,46,12,33,8,19,67,12,72,75,71,19,71,57,46,92,69,7,76,74,87,90,76,83,8,56,19,1,3,3,59,83,52,3,27,60,83,84,65,89,24,9,29,66,40,94,92,23,9,30,62,15,28,24,16,22,3,66,92,93,28,5,4,53,13,57,20,41,80,47,36,29,74,86,93,70]
[68,93,12,6,84,82,4,38,80,8,84,85,57,39,11,79,36,66,31,68,74,67,81,73,32,93,79,28,70,32,96,95,75,43,81,89,77,53,65,1,81,94,96,73,81,48,17,91,4,53,93,71,97,96,49,5,6,57,72,89,23,58,16,60,45,76,63,55,91,34,45,52,41,86,4,44,22,17,1,98]
[51,44,69,37,24,40,83,51,94,12,7,18,19,58,86,4,76,24,22,6,10,74,88,72,69,72,88,65,35,95,32,63,55,83,64,82,16,62,42,68,13,71,2,54,65,15,86,75,45,85,51,8,97,31,17,17,66,4,33,50,96,67,50,72,94,86,85,80,39,53,98,21,92,60,6,55,27,83,36,18]
[83,96,4,8,47,72,82,22,57,82,65,6,12,4,73,6,96,99,70,11,89,20,52,25,79,72,68,9,92,4,71,60,93,25,37,23,55,63,47,15,74,28,92,46,58,66,76,67,36,42,57,87,56,93,98,62,35,23,4,93,47,62,32,10,95,47,52,75,32,24,65,68,86,24,25,16,6,73,98,69]
[48,78,22,54,4,59,54,90,24,75,29,79,58,21,20,46,76,70,55,21,77,52,3,69,98,53,48,6,5,76,99,67,65,77,84,49,42,98,84,12,32,54,1,74,70,59,77,30,99,44,13,19,56,39,65,36,78,29,26,42,21,35,69,56,85,13,50,19,65,86,72,39,49,51,9,4,33,4,49,1]
[98,78,19,81,38,25,44,33,49,84,45,82,45,92,64,4,60,31,25,29,95,68,65,28,73,5,66,36,15,66,29,93,42,85,77,94,69,58,94,63,32,79,73,4,70,31,6,66,17,91,73,7,15,90,93,87,25,82,90,54,50,62,17,45,79,23,75,90,78,17,23,31,23,63,58,75,22,49,6,28]
[99,38,48,82,73,47,64,87,33,25,46,56,86,56,64,20,54,53,73,97,29,92,95,81,49,50,60,18,49,20,62,7,28,53,73,62,99,40,6,16,51,1,79,11,57,64,11,19,3,9,8,52,96,57,62,48,47,54,19,70,97,57,66,32,15,76,68,15,88,67,6,43,46,16,45,43,57,2,20,17]
[21,59,89,76,1,8,17,25,13,30,48,38,24,69,83,34,57,59,53,60,84,40,1,51,25,44,95,75,41,76,9,85,14,17,5,28,61,71,52,83,90,77,58,31,89,14,57,34,12,1,99,98,48,10,36,40,21,12,59,89,25,30,65,21,9,10,54,14,6,82,52,4,18,66,16,87,9,62,80,53]
[38,37,26,37,15,34,12,11,6,84,17,50,5,37,74,95,70,8,52,58,1,51,6,38,20,90,44,18,55,40,81,89,25,92,83,42,39,43,80,49,7,35,37,61,97,35,30,79,43,29,78,59,33,82,21,16,54,80,35,97,55,81,84,62,86,77,56,97,29,59,23,60,94,90,98,60,77,9,28,4]
[38,72,97,92,25,76,83,55,3,21,13,85,17,79,92,77,36,73,59,97,69,4,88,95,13,81,13,54,47,35,85,92,20,48,23,99,85,12,11,24,27,26,16,22,34,26,28,72,36,56,57,39,28,53,9,64,76,53,3,15,98,49,26,28,43,31,54,17,3,76,41,15,58,41,21,11,51,56,14,13]
[25,79,75,37,58,14,83,4,83,79,83,80,4,86,72,95,91,15,44,95,77,99,48,63,49,86,94,4,12,88,90,29,17,37,33,53,82,5,30,58,22,52,11,38,21,52,34,57,68,83,60,79,85,43,47,80,69,17,66,72,24,59,3,28,84,63,63,50,72,77,4,1,91,67,27,17,95,44,77,99]
[84,83,62,47,91,50,53,24,62,46,62,72,38,69,89,34,4,7,72,53,6,55,87,77,16,76,71,37,96,32,18,18,1,16,81,16,87,6,33,92,34,74,41,92,63,1,68,3,89,60,57,30,22,95,59,79,39,47,86,4,48,71,62,76,72,34,3,31,80,23,1,54,20,82,69,9,40,63,20,82]
[96,56,95,81,62,63,12,41,61,91,99,24,90,65,2,86,34,47,68,92,15,46,10,2,69,35,50,16,4,10,40,25,1,9,62,69,91,50,62,91,44,83,87,91,34,95,44,93,2,46,71,74,23,83,75,35,17,35,46,58,79,69,40,63,53,31,44,32,29,95,13,84,21,66,27,87,52,63,76,51]
[11,26,65,3,33,58,25,73,69,7,72,47,63,74,75,27,19,2,69,42,36,39,97,21,25,39,17,37,61,23,15,9,68,30,87,84,7,87,44,1,70,10,98,77,60,71,26,18,78,7,28,54,18,91,84,37,2,33,98,9,36,17,41,17,31,93,67,29,7,74,73,31,4,4,80,27,79,52,31,51]
[13,15,29,1,11,41,49,78,21,75,46,43,22,3,37,1,30,4,69,19,10,31,95,6,48,32,45,53,96,58,47,28,64,38,21,78,39,61,35,52,3,19,35,40,69,84,18,77,90,69,21,47,64,24,58,35,82,42,86,79,86,7,77,81,68,52,69,62,77,58,60,57,41,93,8,65,83,28,53,50]
