nbJobs = 80;
nbMchs = 80;

//TIEMPOS DE PROCESO 80x80-08

OpDurations = [
[23,32,56,50,97,35,54,25,11,68,23,8,59,54,13,62,72,58,16,54,6,48,94,77,5,49,42,69,62,78,96,98,33,62,56,38,31,12,66,29,57,94,45,37,23,70,84,26,8,94,3,58,84,21,1,48,38,93,23,75,15,24,83,88,27,68,57,47,92,1,81,97,31,5,17,47,77,4,49,27]
[25,91,80,64,96,74,38,44,16,9,13,46,89,39,50,17,94,40,37,32,33,37,26,12,73,61,28,43,77,75,54,24,27,87,19,76,37,29,8,74,31,45,99,34,9,43,37,19,34,82,24,44,72,75,21,71,97,12,82,85,7,77,40,13,96,56,97,15,34,72,62,49,84,91,62,10,23,80,15,93]
[99,91,93,78,83,7,45,87,96,82,27,15,58,31,63,90,81,39,69,31,26,85,80,4,80,87,53,54,99,57,12,48,19,57,92,82,65,39,29,38,80,14,7,93,97,46,51,78,24,18,54,44,8,5,89,72,39,2,62,50,58,37,32,21,99,69,61,43,4,47,52,14,66,11,66,33,61,64,5,4]
[3,83,16,90,80,97,82,61,5,98,62,62,86,75,60,35,92,31,61,16,40,5,81,25,34,50,66,95,44,16,50,21,14,32,77,84,89,64,79,96,45,87,35,14,8,4,75,29,52,88,22,48,82,92,3,25,9,6,32,12,38,64,16,3,55,37,2,10,36,67,76,45,72,68,82,44,17,69,52,23]
[39,76,72,60,70,58,99,56,22,21,58,73,31,49,92,71,72,83,30,6,96,76,61,29,40,49,9,74,72,10,55,51,53,43,10,77,53,74,34,37,93,16,13,21,80,32,89,98,87,56,69,95,21,33,94,93,63,53,8,41,76,85,23,32,72,31,42,51,35,49,46,70,93,10,93,32,41,34,75,50]
[96,83,52,4,13,56,54,87,27,16,11,53,68,57,65,24,47,33,71,27,26,26,84,80,34,10,20,77,55,77,42,70,53,59,34,17,8,44,65,90,93,60,18,1,48,5,35,90,78,71,49,98,64,36,48,88,21,17,34,6,16,12,16,58,14,98,60,39,42,18,89,34,23,64,24,95,88,7,99,68]
[70,87,71,9,53,50,46,2,52,64,59,75,83,62,25,59,73,81,94,78,92,85,80,14,76,3,26,69,93,55,18,32,68,38,58,29,46,75,86,39,73,95,75,16,68,48,94,36,63,40,88,35,31,19,22,47,39,86,90,87,30,17,93,84,52,4,46,2,69,40,74,95,76,86,33,64,76,12,96,71]
[37,3,15,25,39,64,21,50,38,81,30,39,9,65,41,20,24,9,99,52,78,60,34,16,50,85,89,83,28,53,49,52,26,10,73,4,30,69,79,58,42,13,49,29,57,22,31,23,60,51,9,58,61,46,52,12,93,4,97,95,18,47,39,84,70,89,28,17,60,34,30,48,92,46,69,45,13,82,42,43]
[54,32,13,97,67,20,35,3,58,28,8,82,64,63,16,66,26,82,17,54,9,85,47,30,21,76,47,52,31,70,98,95,6,19,14,52,92,81,95,85,63,88,98,97,95,88,13,29,49,33,18,37,69,72,25,18,59,73,59,15,99,34,7,48,28,94,17,86,82,54,43,39,45,32,64,52,31,48,16,14]
[54,43,63,12,16,92,24,86,58,37,85,94,75,12,89,31,81,27,56,85,85,7,14,42,64,56,6,8,88,11,84,14,52,88,28,60,59,21,87,94,17,22,61,55,27,27,99,27,40,53,44,64,53,32,2,41,70,66,78,52,85,3,4,64,61,81,53,27,99,82,22,1,95,53,21,24,94,33,53,94]
