nbJobs = 80;
nbMchs = 80;

//TIEMPOS DE PROCESO 80x80-05

OpDurations = [
[86,84,26,54,32,45,36,41,17,38,43,20,74,61,65,17,30,31,22,80,7,66,43,18,70,91,25,54,80,40,58,35,33,12,67,40,53,83,91,33,16,71,36,58,51,25,43,11,3,9,21,48,94,75,11,82,40,61,15,49,40,26,63,69,56,90,20,28,22,35,29,98,91,55,70,16,10,3,79,83]
[12,9,49,67,62,44,81,60,56,55,35,21,58,18,2,50,20,17,86,45,2,48,43,26,36,44,50,23,98,6,45,72,10,98,68,49,30,25,5,57,87,20,21,59,48,88,73,35,16,60,98,18,62,15,73,33,30,99,49,47,75,15,17,94,18,50,32,31,10,96,21,15,75,49,41,49,42,44,22,66]
[77,93,16,65,97,92,62,95,2,69,37,26,79,84,25,70,2,71,51,22,60,59,69,65,79,10,31,78,53,53,24,88,19,48,5,87,92,98,30,9,46,89,40,69,63,31,11,91,5,95,26,22,65,68,48,15,80,57,2,99,10,28,60,99,8,72,56,91,5,97,70,71,81,26,34,89,89,36,40,43]
[73,44,51,1,83,67,70,64,22,30,48,5,32,52,7,71,56,1,72,4,11,30,65,5,66,53,67,79,84,32,80,80,49,30,47,64,83,67,72,46,35,32,14,70,3,67,85,5,34,38,95,38,71,38,18,5,72,57,21,18,74,87,89,63,31,39,80,50,83,32,86,16,61,95,54,28,62,87,51,73]
[14,50,23,35,42,55,10,5,86,97,86,48,53,1,67,46,25,62,10,31,54,92,6,26,90,34,83,77,14,80,30,71,53,64,35,69,28,62,67,93,85,75,99,51,45,73,56,4,61,80,19,52,38,87,94,79,84,86,94,54,37,78,83,61,69,79,31,11,65,34,65,38,59,59,85,14,8,7,76,38]
[96,34,83,56,32,17,80,80,6,31,60,14,29,54,57,49,80,89,72,71,49,35,27,52,69,29,40,79,20,69,3,20,75,22,8,52,82,29,19,30,57,91,31,82,38,34,18,26,37,14,30,10,94,13,69,81,72,72,54,6,8,72,8,87,91,82,16,89,39,15,20,27,5,35,99,35,32,60,97,47]
[9,37,40,91,47,37,39,28,94,1,61,96,52,59,12,12,94,31,94,43,28,53,42,43,18,54,49,19,61,97,21,99,71,71,64,31,9,36,97,95,38,10,6,37,56,56,19,87,3,52,4,24,91,41,67,65,1,12,97,16,46,6,27,66,38,99,71,99,26,91,7,68,76,67,71,13,70,63,66,16]
[78,50,31,6,25,79,34,29,25,8,1,52,78,28,6,19,9,68,97,83,11,13,35,17,53,54,18,30,90,7,37,10,63,65,14,56,95,59,46,32,63,5,64,40,25,56,92,83,47,55,46,30,85,72,89,35,67,11,58,12,1,12,7,63,24,54,12,5,66,87,56,9,36,43,9,69,64,30,93,38]
[78,69,70,42,80,36,68,5,97,46,66,6,9,59,32,83,42,25,42,2,85,21,98,15,34,51,47,45,8,87,87,90,21,49,69,53,67,39,28,87,75,68,23,59,14,56,6,67,93,19,68,20,74,31,13,49,67,24,14,39,65,55,16,81,35,81,4,53,30,52,66,39,4,51,77,13,59,83,24,22]
[12,86,43,55,12,93,37,99,94,11,7,26,3,1,87,79,16,21,96,2,65,20,35,77,46,44,67,60,38,58,24,77,4,86,16,47,92,91,45,36,70,58,76,17,22,19,59,71,74,20,59,82,38,66,70,49,46,3,39,18,68,80,54,94,63,71,90,17,84,48,85,87,81,67,40,74,45,78,21,83]
[91,78,20,51,64,69,29,41,2,67,34,74,20,98,88,85,54,18,46,28,63,79,72,14,86,16,30,30,33,98,77,75,64,91,46,21,31,21,64,21,4,75,73,34,23,36,98,48,61,26,6,48,52,74,43,35,59,75,63,78,83,96,7,60,85,19,98,43,60,47,11,98,6,98,97,64,26,60,42,70]
[28,71,74,42,33,89,97,58,32,9,71,89,82,62,43,24,59,57,69,34,3,6,84,33,65,27,35,9,14,8,34,87,58,31,18,82,55,69,4,70,34,52,26,69,30,90,25,32,27,20,43,72,90,65,12,38,8,83,93,17,5,45,26,90,13,50,25,56,29,1,54,17,43,91,26,67,8,57,53,72]
[39,32,49,71,96,31,73,51,77,72,88,51,1,87,57,91,55,82,88,9,6,66,29,53,20,17,93,17,50,51,44,69,22,43,39,2,57,77,69,14,11,66,12,91,96,50,31,44,98,86,83,97,58,43,93,79,64,52,33,16,21,44,69,17,10,30,61,6,25,29,94,72,63,20,11,24,63,81,49,3]
[12,85,73,65,29,9,78,62,57,95,72,69,19,5,3,25,65,32,40,47,60,25,58,34,9,38,32,31,85,90,79,62,10,78,87,13,85,82,41,13,4,18,5,40,77,80,40,48,55,74,63,51,56,44,89,21,61,53,58,68,69,76,83,32,11,27,49,20,53,81,71,69,84,63,84,66,3,5,41,32]
[27,23,87,4,13,23,88,73,68,57,17,26,12,64,70,63,86,83,71,45,40,95,92,42,6,28,28,13,97,62,42,66,32,37,34,8,35,26,88,81,40,60,80,98,22,24,5,46,63,90,83,76,48,95,16,40,47,30,85,64,20,4,77,29,64,30,1,26,83,5,29,33,47,92,40,20,29,90,66,43]
[27,47,56,74,77,57,60,82,11,56,2,55,40,3,88,48,22,49,85,64,56,12,65,5,50,24,76,24,29,92,36,89,75,15,42,44,13,9,70,82,72,97,50,48,23,62,31,53,3,63,2,48,6,12,91,68,89,40,82,62,15,68,44,38,71,5,3,16,2,1,65,17,36,76,56,53,15,68,74,49]
