nbJobs = 50;
nbMchs = 50;

//TIEMPOS DE PROCESO 50x50-02

OpDurations = [
[14,6,60,44,38,58,96,48,42,24,8,30,56,58,25,67,92,79,24,13,65,15,66,75,19,93,40,37,48,89,12,91,27,11,24,86,62,99,69,58,93,89,60,25,3,37,98,69,10,10]
[2,10,61,12,15,33,81,10,36,84,78,71,24,37,9,18,54,98,28,97,46,75,14,14,3,24,72,30,81,92,32,82,25,57,62,16,61,82,5,14,72,63,52,90,48,49,20,97,27,88]
[79,7,74,81,36,11,63,49,23,84,74,22,71,22,46,10,20,66,41,50,67,51,61,9,44,61,33,99,49,87,11,99,45,34,37,89,99,24,56,38,37,13,55,11,57,22,95,39,86,22]
[89,4,56,92,48,87,79,47,73,90,72,74,13,83,56,61,87,55,90,65,34,10,53,12,40,21,76,38,18,60,77,39,99,4,2,2,4,27,4,40,15,52,7,58,80,13,35,21,5,13]
[94,78,96,45,53,66,67,98,84,36,9,87,72,52,91,64,15,67,75,8,50,83,13,91,9,73,88,31,78,36,51,11,75,68,38,29,59,33,79,93,88,76,45,56,20,24,79,42,46,80]
[72,11,10,32,53,86,47,57,16,1,30,29,42,14,65,7,58,56,22,50,33,54,4,16,42,64,38,72,38,7,36,90,17,76,13,54,98,11,3,92,54,47,17,73,93,57,43,41,58,44]
[48,6,31,46,2,85,55,3,40,50,81,24,93,37,41,82,22,44,21,42,25,93,74,63,51,25,98,43,10,23,39,31,93,27,3,98,66,64,49,39,83,41,96,65,32,83,92,56,21,72]
[15,50,64,22,90,30,9,68,6,92,95,67,80,98,4,60,28,77,6,2,37,27,36,44,72,11,16,76,66,64,90,29,40,4,92,78,39,8,64,90,82,89,89,33,29,47,33,12,27,89]
[63,36,77,76,88,64,34,48,48,14,84,48,47,8,57,74,72,87,59,65,66,5,15,78,12,44,82,56,71,82,78,84,99,9,76,39,45,32,60,52,33,26,76,7,15,53,31,23,58,78]
[7,74,24,40,29,76,53,29,67,97,55,82,51,36,97,94,85,45,93,72,6,62,95,81,19,79,98,32,27,13,96,86,79,8,40,1,6,13,10,33,58,61,27,36,68,33,46,47,77,96]
[53,93,77,98,35,46,41,83,7,58,11,53,62,2,21,78,45,80,55,60,80,70,88,56,6,61,62,97,32,29,1,88,43,3,27,25,4,86,71,72,62,16,41,87,9,55,85,53,87,64]
[14,15,12,86,99,26,27,1,40,18,27,18,21,73,26,70,18,13,31,8,80,57,9,4,8,25,59,93,7,8,56,47,6,43,94,54,52,17,61,82,17,68,23,36,34,33,12,17,54,40]
[63,56,45,30,11,65,40,75,18,2,55,59,24,65,5,10,33,76,79,63,1,70,12,78,25,96,63,84,31,81,3,22,93,48,43,93,92,36,54,28,85,10,3,68,37,7,56,64,50,51]
[8,5,41,74,24,48,45,85,18,84,67,44,74,62,63,41,38,90,58,93,6,20,85,34,28,23,84,46,20,32,80,98,32,65,93,99,96,63,6,18,67,33,94,64,28,91,56,3,83,99]
[88,50,75,7,77,18,73,4,37,95,11,73,25,81,37,52,24,21,94,68,18,26,31,36,48,70,32,58,87,56,54,45,77,61,41,36,87,2,22,71,10,18,64,42,4,80,36,53,57,7]
[5,75,65,80,4,4,83,43,83,38,15,38,13,75,70,79,64,72,69,57,48,4,79,41,74,46,76,90,32,18,48,66,68,40,31,75,75,14,2,90,77,61,46,55,63,69,45,33,67,4]
[36,86,63,94,42,67,45,41,8,92,13,4,46,5,73,12,88,27,82,69,38,96,29,23,86,96,32,15,14,12,7,67,84,70,55,84,54,21,80,96,70,8,33,83,52,70,25,62,12,73]
[89,53,31,58,91,19,14,40,13,16,26,17,82,43,93,41,23,2,12,99,94,46,48,41,86,28,67,47,47,92,94,70,74,33,3,87,13,86,54,77,54,84,4,66,87,68,84,19,24,76]
[28,56,97,69,88,45,48,64,40,10,76,57,76,49,82,26,25,33,98,5,5,45,91,77,71,41,28,49,45,54,59,31,55,5,7,39,43,51,15,52,31,4,15,27,61,18,86,84,32,97]
[15,8,22,31,85,88,31,6,18,49,84,17,17,52,14,89,96,82,55,54,91,63,30,76,10,52,87,76,86,2,72,16,42,60,64,29,74,84,32,23,50,84,44,61,87,90,88,95,16,27]
[3,30,88,96,67,94,95,27,90,70,9,29,71,59,10,6,82,20,75,87,32,60,86,10,86,11,72,84,84,76,16,78,28,93,48,1,86,60,24,47,70,2,57,51,90,52,5,45,27,50]
[49,82,30,95,43,99,24,62,29,24,66,26,78,29,71,22,88,87,24,12,35,76,93,20,53,75,13,39,61,14,31,65,49,79,33,19,75,88,10,78,93,4,36,42,62,95,76,32,58,11]
[97,57,70,3,48,52,61,36,4,97,88,54,97,10,9,49,46,59,76,94,6,73,36,73,31,93,34,94,44,92,75,89,28,70,15,86,54,39,86,37,8,58,55,95,8,7,75,49,97,40]
[2,1,70,17,69,5,41,42,90,13,24,26,97,14,92,61,31,61,3,83,35,31,5,58,36,15,96,17,90,35,34,43,50,73,91,77,3,64,30,34,71,55,14,11,52,77,84,31,59,73]
[57,98,42,80,32,10,24,32,16,69,48,32,99,44,87,57,96,78,47,20,88,6,17,21,95,1,94,21,62,20,57,99,36,31,61,21,13,27,10,9,98,37,48,42,42,47,48,46,43,55]
[48,62,52,74,80,46,59,71,88,56,82,17,7,86,20,11,94,79,92,95,65,36,85,43,60,34,98,44,11,96,44,28,69,37,64,75,61,3,43,33,54,57,64,44,75,15,16,57,90,65]
[8,52,3,58,36,27,78,23,70,97,88,60,80,60,32,73,26,53,17,68,36,18,33,32,27,56,44,39,76,49,19,1,33,36,30,93,37,81,10,34,63,76,74,24,68,45,72,62,5,17]
[79,81,79,49,87,10,19,84,54,71,16,79,89,36,91,55,88,20,4,43,67,5,8,74,16,37,27,48,78,86,70,35,15,56,40,17,58,99,88,7,87,6,51,78,36,13,9,18,89,55]
[19,1,74,85,8,45,99,41,92,46,44,61,89,79,6,36,77,30,38,6,83,89,55,69,92,12,24,18,9,32,89,93,76,34,15,84,22,77,50,22,21,70,29,79,30,60,60,67,81,1]
[99,35,50,79,12,42,96,93,94,17,85,18,75,86,17,70,11,9,55,26,22,28,35,95,61,49,16,65,96,71,22,6,7,43,80,36,52,93,76,2,59,44,27,16,79,47,6,1,28,77]
[5,63,96,74,49,31,73,91,8,1,61,72,73,99,70,28,18,6,82,76,26,42,89,76,23,42,6,47,71,77,87,88,16,85,59,81,79,19,89,34,91,73,45,14,92,68,23,31,25,31]
[77,70,37,71,35,23,72,35,60,63,82,98,61,88,57,67,88,8,94,94,49,82,89,33,26,41,37,41,70,89,13,24,20,3,9,53,61,76,7,57,53,95,94,49,34,85,1,70,14,64]
[77,82,1,62,89,17,53,4,99,51,39,46,82,83,20,13,92,8,39,77,9,39,61,23,64,41,29,62,45,67,14,35,51,84,39,26,3,2,13,20,50,49,53,11,5,49,56,66,97,83]
[96,5,4,76,66,86,40,76,1,99,70,24,28,94,46,24,49,5,92,3,17,92,46,7,22,87,38,71,30,78,59,62,87,92,16,36,46,15,62,57,13,83,86,64,16,13,14,20,51,3]
[5,82,77,40,55,41,76,88,64,50,54,48,36,49,2,4,89,12,93,68,87,34,42,85,44,83,19,94,54,79,8,71,83,5,91,18,78,4,6,93,53,74,44,9,5,70,88,3,49,8]
[62,54,55,97,56,54,16,74,8,63,54,3,36,86,89,54,40,88,88,44,74,40,14,81,95,95,48,85,11,37,23,36,30,22,29,64,19,41,81,60,8,24,60,95,70,72,65,89,79,24]
[6,93,18,32,76,56,2,59,81,2,51,24,24,61,23,51,43,94,84,5,8,92,35,62,60,45,59,7,74,85,44,9,10,47,41,70,99,56,9,58,68,78,96,94,91,24,24,4,64,43]
[42,66,90,98,31,16,68,68,43,10,7,9,6,34,84,89,61,11,35,99,62,16,70,56,47,5,61,14,59,9,49,88,78,78,99,4,16,98,13,10,10,44,63,69,86,68,3,20,18,61]
[5,94,87,94,25,48,70,57,90,36,89,8,75,65,83,7,78,33,86,77,74,93,15,87,86,87,67,8,72,75,44,54,49,2,57,9,42,78,14,41,47,41,2,38,16,87,99,82,10,78]
[83,10,18,88,15,1,33,55,35,87,36,58,41,26,52,50,45,94,13,98,45,19,48,42,40,80,59,3,31,75,33,80,39,64,61,84,88,63,67,29,85,20,54,24,38,37,1,13,97,27]
[16,7,72,10,80,77,41,30,29,83,49,22,13,17,96,28,2,14,71,46,55,40,23,84,90,88,28,48,4,72,34,98,72,14,45,53,92,35,36,13,52,15,44,39,65,40,74,36,6,52]
[45,41,39,32,63,71,72,79,56,66,4,23,47,25,45,14,16,58,75,66,68,45,95,37,82,30,93,74,31,48,26,62,55,75,1,49,45,97,41,18,71,51,83,53,63,84,87,35,21,53]
[87,60,51,77,19,88,45,61,83,88,29,53,72,93,16,31,64,97,3,5,54,30,61,12,75,9,71,34,27,91,15,29,88,53,57,57,36,57,7,98,47,11,46,15,24,7,93,11,56,51]
[3,28,45,63,14,30,40,50,67,56,58,13,1,8,54,39,25,48,75,58,4,15,69,51,79,98,54,92,48,44,98,23,56,50,53,19,34,84,30,55,83,60,14,50,20,33,55,68,8,55]
[48,44,33,84,95,3,38,19,91,45,75,18,84,48,97,21,35,2,16,82,74,5,99,12,30,29,25,13,48,97,24,92,43,4,90,24,57,6,40,35,84,72,62,57,66,23,93,88,23,50]
[64,76,81,46,44,5,86,15,31,4,41,77,60,49,3,62,28,6,66,59,21,64,17,18,79,28,7,24,85,59,19,40,89,43,86,4,63,35,96,75,12,64,61,38,9,79,96,57,64,51]
[17,16,17,90,60,53,47,93,31,54,56,83,23,24,6,68,70,89,4,5,8,67,67,23,86,52,99,28,23,83,75,72,48,76,97,68,38,4,14,32,62,76,60,15,91,67,94,75,82,25]
[29,61,81,66,64,28,69,85,16,80,56,68,7,47,59,81,27,25,18,23,71,34,57,91,29,13,24,25,63,25,13,17,28,63,15,20,56,28,14,45,30,55,35,55,5,41,37,75,64,2]
[50,72,69,26,98,30,86,14,27,13,18,4,79,45,12,28,83,95,97,54,73,7,68,67,75,20,36,18,51,13,71,68,81,50,87,26,76,52,28,86,99,80,70,46,39,3,50,37,27,24]
[22,6,16,72,49,56,91,26,13,23,36,19,74,57,17,26,44,31,67,62,51,68,33,49,49,62,14,87,25,25,25,54,34,15,10,48,34,29,85,73,28,83,35,80,45,57,62,42,99,80]
];

setup = [

// INSTANCIA 50X50-2
// TIEMPOS DE SETUP MAQ 0 CP 50x50-02
[[0,15,22,24,18,20,24,13,19,27,22,23,19,23,24,18,24,15,18,30,19,18,19,18,15,21,26,16,20,25,20,12,19,26,19,25,22,24,21,20,26,19,19,19,25,21,26,22,20,21],
[15,0,20,18,17,22,18,19,16,19,19,19,20,16,22,25,18,22,22,28,17,18,18,18,23,17,26,23,22,19,23,24,19,20,13,20,14,24,24,21,22,18,21,21,23,22,20,19,14,28],
[22,20,0,23,24,13,14,26,21,25,21,16,30,12,24,25,24,25,27,24,25,23,21,23,23,15,21,23,25,14,17,22,24,22,19,18,24,19,15,19,22,27,21,22,18,20,17,15,20,23],
[24,18,23,0,17,22,23,27,17,27,24,24,16,21,19,24,14,29,21,27,18,25,22,16,22,25,20,17,19,16,22,12,24,24,23,26,22,20,29,20,24,28,18,22,23,24,24,23,28,26],
[18,17,24,17,0,28,20,23,29,18,27,20,21,21,13,20,18,27,23,22,22,19,18,16,15,19,13,16,20,16,22,17,13,26,13,21,25,22,23,18,29,25,23,16,27,18,23,22,21,20],
[20,22,13,22,28,0,19,18,15,24,15,16,20,22,21,19,26,22,17,20,18,14,16,24,19,15,22,19,13,25,21,19,16,23,17,20,17,20,19,21,23,17,18,23,19,18,17,18,14,22],
[24,18,14,23,20,19,0,23,20,22,27,21,26,20,17,15,19,25,26,25,17,15,27,29,29,15,20,15,18,20,17,15,27,28,21,21,20,17,21,21,19,23,21,22,18,16,14,20,23,22],
[13,19,26,27,23,18,23,0,18,17,22,20,19,22,15,19,29,20,16,24,30,16,22,20,13,22,21,25,17,24,16,19,24,21,18,23,21,23,28,21,21,18,19,21,20,14,19,19,19,20],
[19,16,21,17,29,15,20,18,0,23,19,16,23,22,19,14,16,22,21,21,22,19,17,18,20,20,30,18,14,24,26,22,17,24,17,18,21,17,21,15,18,21,27,29,18,16,20,22,21,20],
[27,19,25,27,18,24,22,17,23,0,24,14,29,22,21,25,14,22,20,15,16,19,22,19,16,22,29,21,23,16,23,16,23,24,17,19,18,21,21,24,21,27,20,14,15,26,11,21,26,21],
[22,19,21,24,27,15,27,22,19,24,0,21,16,19,23,22,14,19,22,26,16,19,14,25,15,24,22,14,22,17,22,20,20,17,23,20,27,17,19,19,24,23,25,15,23,21,14,26,20,15],
[23,19,16,24,20,16,21,20,16,14,21,0,16,19,24,26,20,15,18,21,17,24,24,27,18,18,16,19,24,17,22,15,21,19,17,21,29,25,26,22,26,25,15,19,22,22,10,19,22,13],
[19,20,30,16,21,20,26,19,23,29,16,16,0,27,18,20,25,22,14,21,20,22,19,17,18,20,22,27,20,21,23,18,16,24,20,20,25,19,22,23,21,18,14,25,19,23,24,28,23,26],
[23,16,12,21,21,22,20,22,22,22,19,19,27,0,27,21,22,17,22,18,20,22,20,24,18,25,26,21,17,24,20,23,13,26,19,17,17,19,16,23,26,18,27,17,22,21,20,20,23,21],
[24,22,24,19,13,21,17,15,19,21,23,24,18,27,0,21,27,17,14,19,18,15,26,18,15,25,24,20,23,25,14,23,21,24,13,21,19,17,30,18,23,22,22,18,26,19,19,17,20,29],
[18,25,25,24,20,19,15,19,14,25,22,26,20,21,21,0,21,25,28,26,22,19,16,17,16,19,20,25,15,21,20,18,20,20,18,21,17,14,27,18,27,26,29,19,22,26,17,18,22,19],
[24,18,24,14,18,26,19,29,16,14,14,20,25,22,27,21,0,22,23,19,18,18,20,19,19,22,20,22,19,25,30,14,20,22,28,16,17,23,25,20,16,17,29,17,19,22,21,12,17,21],
[15,22,25,29,27,22,25,20,22,22,19,15,22,17,17,25,22,0,22,23,23,21,25,17,25,21,19,21,23,22,15,18,26,18,20,27,18,21,24,19,21,12,23,24,24,14,23,19,15,21],
[18,22,27,21,23,17,26,16,21,20,22,18,14,22,14,28,23,22,0,20,22,21,13,18,19,16,25,28,22,22,28,28,18,20,21,25,18,20,18,17,29,23,20,13,21,19,23,25,24,18],
[30,28,24,27,22,20,25,24,21,15,26,21,21,18,19,26,19,23,20,0,22,23,22,21,21,17,23,25,19,22,23,21,21,20,21,26,23,12,19,23,17,22,20,23,21,21,19,22,15,20],
[19,17,25,18,22,18,17,30,22,16,16,17,20,20,18,22,18,23,22,22,0,26,18,19,18,17,22,20,19,20,22,20,19,22,21,19,23,15,23,20,13,22,16,24,20,22,23,24,16,22],
[18,18,23,25,19,14,15,16,19,19,19,24,22,22,15,19,18,21,21,23,26,0,15,24,19,15,22,22,19,24,18,15,15,24,22,27,18,22,30,15,17,22,19,11,19,23,20,24,25,18],
[19,18,21,22,18,16,27,22,17,22,14,24,19,20,26,16,20,25,13,22,18,15,0,20,25,22,18,22,19,17,18,20,19,19,23,25,19,24,21,20,26,22,22,17,23,25,21,22,21,21],
[18,18,23,16,16,24,29,20,18,19,25,27,17,24,18,17,19,17,18,21,19,24,20,0,24,25,26,29,26,21,20,20,18,20,15,24,29,19,13,13,23,16,23,22,20,17,20,17,14,21],
[15,23,23,22,15,19,29,13,20,16,15,18,18,18,15,16,19,25,19,21,18,19,25,24,0,17,19,23,21,21,19,21,21,24,21,17,17,24,29,26,23,16,21,14,17,21,20,17,24,14],
[21,17,15,25,19,15,15,22,20,22,24,18,20,25,25,19,22,21,16,17,17,15,22,25,17,0,22,17,20,19,23,27,26,21,21,14,26,24,27,29,17,17,16,24,20,18,20,22,24,22],
[26,26,21,20,13,22,20,21,30,29,22,16,22,26,24,20,20,19,25,23,22,22,18,26,19,22,0,25,20,25,17,21,23,17,20,23,16,24,21,21,20,26,18,17,19,20,20,22,18,25],
[16,23,23,17,16,19,15,25,18,21,14,19,27,21,20,25,22,21,28,25,20,22,22,29,23,17,25,0,22,23,22,22,20,19,24,25,15,25,20,16,23,15,19,21,21,23,20,25,21,11],
[20,22,25,19,20,13,18,17,14,23,22,24,20,17,23,15,19,23,22,19,19,19,19,26,21,20,20,22,0,22,21,21,22,17,22,23,21,29,27,21,12,21,25,26,21,27,23,28,27,21],
[25,19,14,16,16,25,20,24,24,16,17,17,21,24,25,21,25,22,22,22,20,24,17,21,21,19,25,23,22,0,26,21,25,13,15,14,15,14,17,18,24,21,26,22,24,20,17,20,22,19],
[20,23,17,22,22,21,17,16,26,23,22,22,23,20,14,20,30,15,28,23,22,18,18,20,19,23,17,22,21,26,0,23,20,25,21,19,16,23,16,25,17,21,23,23,30,23,22,18,19,23],
[12,24,22,12,17,19,15,19,22,16,20,15,18,23,23,18,14,18,28,21,20,15,20,20,21,27,21,22,21,21,23,0,16,27,22,24,17,23,21,16,20,23,20,21,26,17,17,23,21,21],
[19,19,24,24,13,16,27,24,17,23,20,21,16,13,21,20,20,26,18,21,19,15,19,18,21,26,23,20,22,25,20,16,0,29,22,25,23,22,22,18,22,22,25,26,29,17,19,18,26,19],
[26,20,22,24,26,23,28,21,24,24,17,19,24,26,24,20,22,18,20,20,22,24,19,20,24,21,17,19,17,13,25,27,29,0,25,27,24,19,22,20,27,15,30,26,28,22,22,26,28,21],
[19,13,19,23,13,17,21,18,17,17,23,17,20,19,13,18,28,20,21,21,21,22,23,15,21,21,20,24,22,15,21,22,22,25,0,15,21,13,22,26,21,22,13,18,20,27,23,20,23,24],
[25,20,18,26,21,20,21,23,18,19,20,21,20,17,21,21,16,27,25,26,19,27,25,24,17,14,23,25,23,14,19,24,25,27,15,0,24,22,20,28,19,22,20,25,22,22,13,20,22,18],
[22,14,24,22,25,17,20,21,21,18,27,29,25,17,19,17,17,18,18,23,23,18,19,29,17,26,16,15,21,15,16,17,23,24,21,24,0,25,22,25,19,19,20,20,25,24,20,15,16,26],
[24,24,19,20,22,20,17,23,17,21,17,25,19,19,17,14,23,21,20,12,15,22,24,19,24,24,24,25,29,14,23,23,22,19,13,22,25,0,24,18,19,23,25,21,22,16,19,22,17,19],
[21,24,15,29,23,19,21,28,21,21,19,26,22,16,30,27,25,24,18,19,23,30,21,13,29,27,21,20,27,17,16,21,22,22,22,20,22,24,0,18,23,24,20,27,26,20,25,17,19,19],
[20,21,19,20,18,21,21,21,15,24,19,22,23,23,18,18,20,19,17,23,20,15,20,13,26,29,21,16,21,18,25,16,18,20,26,28,25,18,18,0,23,20,21,25,26,24,20,20,18,20],
[26,22,22,24,29,23,19,21,18,21,24,26,21,26,23,27,16,21,29,17,13,17,26,23,23,17,20,23,12,24,17,20,22,27,21,19,19,19,23,23,0,23,15,20,24,23,17,24,22,19],
[19,18,27,28,25,17,23,18,21,27,23,25,18,18,22,26,17,12,23,22,22,22,22,16,16,17,26,15,21,21,21,23,22,15,22,22,19,23,24,20,23,0,24,15,24,18,21,21,25,24],
[19,21,21,18,23,18,21,19,27,20,25,15,14,27,22,29,29,23,20,20,16,19,22,23,21,16,18,19,25,26,23,20,25,30,13,20,20,25,20,21,15,24,0,27,10,23,15,19,26,23],
[19,21,22,22,16,23,22,21,29,14,15,19,25,17,18,19,17,24,13,23,24,11,17,22,14,24,17,21,26,22,23,21,26,26,18,25,20,21,27,25,20,15,27,0,19,29,18,17,24,25],
[25,23,18,23,27,19,18,20,18,15,23,22,19,22,26,22,19,24,21,21,20,19,23,20,17,20,19,21,21,24,30,26,29,28,20,22,25,22,26,26,24,24,10,19,0,18,19,17,20,21],
[21,22,20,24,18,18,16,14,16,26,21,22,23,21,19,26,22,14,19,21,22,23,25,17,21,18,20,23,27,20,23,17,17,22,27,22,24,16,20,24,23,18,23,29,18,0,19,24,25,15],
[26,20,17,24,23,17,14,19,20,11,14,10,24,20,19,17,21,23,23,19,23,20,21,20,20,20,20,20,23,17,22,17,19,22,23,13,20,19,25,20,17,21,15,18,19,19,0,23,21,22],
[22,19,15,23,22,18,20,19,22,21,26,19,28,20,17,18,12,19,25,22,24,24,22,17,17,22,22,25,28,20,18,23,18,26,20,20,15,22,17,20,24,21,19,17,17,24,23,0,25,24],
[20,14,20,28,21,14,23,19,21,26,20,22,23,23,20,22,17,15,24,15,16,25,21,14,24,24,18,21,27,22,19,21,26,28,23,22,16,17,19,18,22,25,26,24,20,25,21,25,0,18],
[21,28,23,26,20,22,22,20,20,21,15,13,26,21,29,19,21,21,18,20,22,18,21,21,14,22,25,11,21,19,23,21,19,21,24,18,26,19,19,20,19,24,23,25,21,15,22,24,18,0]
],

// TIEMPOS DE SETUP MAQ 1 CP 50x50-02
