nbJobs = 50;
nbMchs = 50;

//TIEMPOS DE PROCESO 50x50-10

OpDurations = [
[18,42,83,73,40,6,51,12,66,29,1,79,81,33,20,75,3,38,31,70,82,72,33,86,51,38,70,82,19,2,74,42,58,73,41,68,88,40,17,60,83,89,84,70,81,66,17,71,61,75]
[66,50,43,31,1,52,27,5,99,83,74,18,34,79,2,16,5,29,24,1,83,31,53,98,98,31,99,44,37,95,96,56,48,58,15,37,87,25,86,44,67,10,96,15,59,16,79,99,62,67]
[30,60,28,80,58,17,11,26,94,88,68,84,67,71,71,70,51,40,54,55,40,25,59,27,99,5,10,8,23,87,20,74,53,76,65,8,33,97,4,74,9,4,14,24,48,38,17,26,41,71]
[31,93,27,86,60,44,40,50,54,94,90,79,75,10,7,1,28,22,90,26,61,43,84,77,86,37,9,90,89,86,62,45,30,10,9,41,15,14,36,51,23,73,8,8,55,44,72,74,87,5]
[73,1,9,78,5,17,58,98,60,48,63,26,24,5,95,17,43,34,60,76,96,93,4,64,54,42,75,49,54,28,61,40,84,64,56,57,9,79,93,81,97,47,84,84,5,56,67,11,22,50]
[52,14,84,81,7,9,56,48,87,80,83,62,28,21,66,77,33,97,11,49,38,45,50,55,87,13,37,93,48,19,11,13,25,76,36,16,28,66,47,85,24,76,96,17,81,60,89,47,61,34]
[43,47,97,85,31,22,97,12,57,86,11,66,74,98,51,1,93,49,61,89,52,6,57,60,38,72,2,16,75,71,73,60,11,90,93,49,37,91,40,80,53,62,99,69,43,59,99,4,2,99]
[43,95,60,56,78,92,51,66,91,86,71,26,76,51,48,80,81,3,35,64,95,42,86,86,85,82,59,73,86,17,98,44,6,52,15,17,81,97,98,51,57,77,50,44,36,1,32,47,64,91]
[70,25,96,34,27,69,58,98,30,16,71,6,6,86,16,58,23,41,88,41,33,67,75,74,7,63,46,96,31,60,49,30,43,12,92,5,82,35,44,62,79,60,39,70,63,69,62,5,22,84]
[51,31,61,18,78,77,28,76,45,32,28,77,5,95,41,89,87,67,63,27,34,71,52,51,88,71,45,22,37,50,22,86,83,58,64,55,10,13,82,63,20,85,29,4,8,21,33,84,68,6]
[79,85,96,66,54,86,40,21,44,33,79,1,85,22,16,98,16,70,11,92,32,81,68,21,93,91,97,26,85,95,64,15,65,17,55,89,17,88,6,54,35,46,26,84,46,68,99,56,51,78]
[2,8,37,38,57,30,98,60,98,73,25,87,44,66,96,65,12,15,70,49,52,94,46,9,32,3,77,20,21,81,94,33,82,67,25,32,26,54,77,22,71,37,90,28,94,44,15,52,90,92]
[62,10,23,73,23,99,96,77,4,21,3,48,23,99,47,91,44,86,79,34,26,97,6,96,95,17,55,61,27,53,22,82,46,42,29,27,36,96,59,28,22,60,51,68,96,18,92,23,54,78]
[13,69,65,64,76,20,96,29,22,64,59,35,7,22,37,54,58,17,15,20,23,20,71,16,30,92,38,60,87,59,16,68,69,64,30,11,74,73,79,24,18,15,91,49,9,62,22,92,54,34]
[36,8,75,6,14,37,73,48,67,10,34,85,25,22,98,23,37,87,76,27,51,64,28,59,17,51,62,90,1,98,98,85,50,20,38,52,79,96,41,84,53,42,86,20,50,94,7,84,26,78]
[79,16,32,54,17,26,83,44,41,68,4,89,55,93,33,15,21,52,1,46,23,47,54,74,35,66,84,27,91,53,19,75,55,14,3,64,73,36,72,92,83,58,38,40,93,36,74,91,37,5]
[68,87,20,32,81,50,77,60,40,28,88,19,70,59,10,52,50,26,41,52,42,65,93,79,72,27,49,92,71,43,84,29,82,23,48,50,5,72,71,22,94,90,49,38,79,49,74,53,18,28]
[17,85,20,95,11,46,21,72,55,56,17,11,15,49,96,81,79,8,31,83,26,36,38,4,47,65,12,36,81,31,32,51,21,1,5,73,94,98,4,2,56,78,55,24,60,14,35,66,8,86]
[6,31,93,17,97,59,18,26,27,89,91,68,2,98,4,43,22,40,87,93,6,94,82,74,59,87,50,17,61,70,50,31,92,18,16,37,64,76,20,6,2,23,80,74,60,43,2,52,70,42]
[3,16,18,94,85,87,13,79,74,96,75,3,98,87,46,64,41,31,92,76,88,87,82,18,15,79,12,5,66,12,11,19,95,53,31,92,33,17,87,12,76,46,61,11,75,80,64,20,15,8]
[41,10,23,84,50,43,43,39,92,59,33,69,32,75,15,62,14,58,17,83,83,86,69,78,46,69,49,44,36,88,34,14,69,2,35,61,86,15,84,2,50,2,61,34,77,43,76,86,13,80]
[55,5,9,18,27,63,80,66,71,88,26,18,14,66,94,23,29,16,32,10,6,11,89,16,55,71,77,61,1,2,18,39,9,83,82,27,57,50,99,91,37,73,12,39,80,43,63,28,20,98]
[48,90,56,96,5,74,84,53,62,29,73,55,77,70,87,89,41,21,19,68,31,95,51,71,87,90,65,58,33,34,63,34,82,7,22,59,45,67,19,29,90,8,59,72,93,91,45,72,83,76]
[86,41,76,8,79,46,48,17,61,54,80,13,10,25,33,51,69,76,46,17,73,55,98,2,75,16,29,92,85,39,54,18,10,44,6,13,16,61,95,53,56,53,88,87,75,32,45,86,20,81]
[53,4,14,64,8,25,82,55,78,95,14,93,59,64,27,46,40,22,28,74,17,44,93,66,23,98,79,13,48,16,66,79,89,15,25,51,71,63,41,44,32,93,13,21,62,85,73,45,84,54]
[54,39,10,67,43,32,9,99,50,38,93,70,5,49,99,16,39,36,43,85,20,9,5,39,43,85,82,22,74,97,8,8,51,40,15,3,69,25,45,42,27,47,85,80,59,96,57,97,29,95]
[10,19,35,44,29,33,39,21,97,1,27,93,75,9,16,18,78,63,26,94,3,56,33,7,55,8,73,37,33,72,27,11,41,60,98,55,64,4,88,23,13,69,92,54,30,41,88,15,42,4]
[36,50,42,61,59,49,50,72,4,60,59,2,41,18,8,78,53,34,55,6,6,50,90,46,2,84,47,57,71,20,51,78,68,46,63,26,25,10,53,61,3,7,45,47,74,8,32,80,2,22]
[16,20,12,1,33,20,62,38,72,57,70,11,56,93,30,69,42,9,35,77,96,57,15,77,10,25,50,45,14,38,71,7,12,9,33,58,36,49,54,56,18,21,54,66,7,43,46,4,21,74]
[96,69,79,95,74,15,72,4,28,55,92,23,71,37,21,50,2,93,67,1,96,53,85,28,6,87,1,67,84,6,64,63,23,73,40,34,58,99,25,84,89,92,17,41,13,78,81,46,34,79]
[44,90,80,24,29,88,8,81,20,33,17,83,17,83,49,36,90,43,6,12,2,82,35,94,22,19,29,99,76,34,46,28,17,2,71,51,85,55,92,3,77,90,19,61,1,67,43,26,92,34]
[50,99,50,67,4,69,2,31,60,44,16,97,15,76,98,3,35,22,77,45,70,63,37,43,43,93,79,51,61,88,42,83,72,19,26,49,72,39,79,9,12,21,98,67,37,28,62,40,74,9]
[88,72,47,89,36,50,56,81,27,19,82,89,3,20,99,70,72,50,86,65,3,69,3,26,21,31,43,33,60,85,5,48,60,82,9,45,42,48,77,59,17,26,95,53,40,2,96,60,29,76]
[1,40,56,94,75,22,60,52,46,35,51,46,3,62,17,52,43,23,24,48,18,65,73,97,16,53,15,82,10,55,43,11,71,24,18,38,6,34,10,46,22,50,98,92,18,50,73,5,23,20]
[10,16,65,63,34,36,36,14,13,18,8,76,67,32,47,45,66,61,20,53,99,5,70,25,91,57,49,80,51,93,60,74,64,90,52,29,7,75,69,95,13,13,57,40,73,61,72,84,79,45]
[74,69,70,76,20,10,85,36,57,77,83,46,32,92,91,73,33,67,17,54,77,18,83,11,81,75,33,81,56,62,48,26,6,95,45,5,42,49,6,63,16,22,33,69,61,75,99,74,74,92]
[76,84,59,63,42,93,26,38,99,55,30,94,41,38,61,20,35,2,75,30,50,5,42,87,50,95,2,63,18,49,64,90,84,66,16,28,11,71,82,77,69,93,4,61,40,64,4,20,28,48]
[14,2,8,3,52,39,84,35,17,26,93,96,41,26,97,22,98,60,20,15,58,84,97,70,98,73,99,37,61,33,59,82,88,88,22,37,44,30,26,76,4,79,70,53,87,35,24,59,48,58]
[82,40,18,28,90,27,30,77,78,76,91,66,18,40,19,39,41,42,92,81,7,82,21,9,84,41,33,15,54,57,8,34,74,26,5,98,97,12,53,22,29,43,35,89,82,44,86,82,38,30]
[73,11,58,63,16,5,18,42,67,48,19,28,42,8,86,18,50,32,48,17,31,92,82,45,18,11,53,99,33,39,3,10,8,13,98,11,64,83,2,44,50,47,91,80,13,8,45,27,31,74]
[71,55,41,60,38,53,91,53,56,44,38,54,8,78,92,77,36,48,22,27,56,67,88,33,53,28,88,40,38,61,90,27,84,44,12,67,29,68,95,6,91,57,19,45,81,24,47,51,35,49]
[93,23,72,13,73,71,19,70,98,91,5,78,38,57,53,75,20,28,65,14,31,12,66,49,99,94,73,93,49,49,85,62,74,37,57,44,84,32,10,99,9,63,7,44,54,66,71,68,35,78]
[86,17,93,89,61,34,80,63,67,91,88,68,55,28,76,17,83,75,79,53,23,22,79,40,60,71,57,44,55,7,42,95,67,61,79,63,93,68,65,94,92,38,95,29,62,21,71,19,92,5]
[99,78,6,8,17,16,27,54,93,23,90,94,38,77,25,46,88,23,18,15,60,23,46,52,75,29,84,15,16,77,65,16,76,21,29,13,79,85,33,2,2,75,30,30,86,67,8,35,5,62]
[34,39,59,91,1,12,60,24,62,20,65,87,55,82,76,85,82,33,84,49,21,25,20,15,69,15,44,69,62,45,68,62,82,72,11,53,26,87,5,14,69,11,40,23,99,66,86,99,92,50]
[94,15,85,30,29,76,25,94,71,34,47,83,82,86,22,34,36,60,21,85,53,99,71,86,73,6,97,69,36,59,7,63,23,55,14,35,5,41,44,67,6,89,9,5,85,22,90,29,97,39]
[46,55,47,77,47,88,77,30,87,94,97,23,13,23,71,87,87,8,25,2,69,68,86,62,95,38,68,23,29,44,12,9,36,45,26,24,4,36,50,17,28,83,99,95,79,34,5,36,16,98]
[36,31,34,19,17,60,3,81,81,19,57,11,30,45,56,16,53,16,59,41,10,99,71,98,68,59,9,42,3,18,59,37,54,73,33,12,14,61,91,20,87,86,70,50,3,67,76,51,96,56]
[83,29,55,62,55,7,7,36,10,90,53,62,5,8,30,1,29,85,74,89,51,19,56,12,55,42,73,37,76,40,62,97,28,32,19,17,86,46,8,73,31,8,21,26,79,76,76,72,32,3]
[95,58,43,46,72,75,24,46,70,55,70,51,38,75,37,52,19,87,54,62,90,4,61,63,3,27,45,35,11,32,58,15,59,96,40,87,55,32,66,67,62,35,63,71,61,51,69,39,50,35]
];

setup = [

// INSTANCIA 50X50-10
// TIEMPOS DE SETUP MAQ 0 CP 50x50-10
[[0,19,23,21,22,22,17,23,21,22,18,21,11,21,24,20,28,20,22,25,23,21,25,26,21,20,16,24,20,24,18,24,17,21,20,21,25,19,22,18,18,19,14,21,25,18,21,22,15,17],
[19,0,24,23,18,15,23,27,23,30,24,21,25,19,21,24,23,17,21,22,18,23,23,22,21,23,21,22,29,13,22,17,21,21,18,20,24,24,25,21,27,27,27,23,19,21,18,25,20,26],
[23,24,0,24,28,22,18,21,19,26,19,22,22,19,24,22,21,12,22,23,19,22,17,22,21,19,16,25,24,18,23,27,26,18,21,24,18,23,18,21,20,14,21,22,15,19,19,22,21,21],
[21,23,24,0,21,16,24,24,21,17,22,18,21,22,24,18,21,29,25,20,25,24,26,22,14,27,28,21,21,22,25,30,22,19,20,15,21,19,24,18,20,18,18,24,17,23,19,28,22,25],
[22,18,28,21,0,28,19,22,22,24,25,28,21,15,22,24,20,16,28,26,22,25,25,26,24,23,20,17,20,21,30,15,16,16,16,22,17,23,23,20,22,21,21,23,22,19,18,17,17,24],
[22,15,22,16,28,0,29,14,16,17,21,19,25,23,20,21,21,24,26,20,21,17,21,23,18,16,21,19,19,14,18,18,20,24,19,22,21,20,17,18,16,19,23,28,18,23,18,20,23,18],
[17,23,18,24,19,29,0,21,29,23,20,18,21,18,22,24,22,19,26,22,15,22,23,19,19,16,21,25,21,22,25,21,24,25,22,15,16,21,20,25,20,13,25,21,18,20,23,24,28,18],
[23,27,21,24,22,14,21,0,26,25,18,22,20,23,27,14,25,22,24,19,24,20,19,23,22,21,23,15,26,26,19,23,18,22,26,24,19,20,12,25,27,23,23,19,21,22,22,15,20,24],
[21,23,19,21,22,16,29,26,0,23,23,17,28,22,20,23,20,18,27,21,23,13,28,19,22,26,19,18,25,19,18,27,27,19,16,20,22,19,23,26,19,18,21,21,22,20,21,15,19,27],
[22,30,26,17,24,17,23,25,23,0,24,26,19,19,20,26,21,22,18,18,25,23,25,20,25,27,20,23,15,20,21,18,28,20,19,30,19,27,15,21,18,19,24,25,29,23,24,19,24,17],
[18,24,19,22,25,21,20,18,23,24,0,18,23,24,23,21,18,23,20,22,19,25,12,22,17,29,22,23,22,19,14,19,25,20,20,23,26,16,19,17,25,19,24,22,23,23,18,17,14,20],
[21,21,22,18,28,19,18,22,17,26,18,0,15,22,24,21,14,20,21,30,25,25,20,20,13,23,20,29,21,15,18,24,30,22,22,23,23,19,24,21,17,19,14,25,17,22,19,16,24,16],
[11,25,22,21,21,25,21,20,28,19,23,15,0,13,16,25,21,19,23,26,19,16,23,19,19,24,21,23,21,21,20,20,21,13,22,23,18,26,21,22,21,12,20,28,20,26,22,23,17,27],
[21,19,19,22,15,23,18,23,22,19,24,22,13,0,19,20,20,21,20,16,16,11,23,24,21,23,24,19,22,19,24,17,25,22,23,21,20,22,22,21,22,20,16,20,23,14,19,23,23,25],
[24,21,24,24,22,20,22,27,20,20,23,24,16,19,0,21,16,25,20,19,23,19,20,27,20,18,23,18,18,21,21,22,20,18,21,23,18,22,27,18,24,21,20,22,20,22,21,17,13,22],
[20,24,22,18,24,21,24,14,23,26,21,21,25,20,21,0,23,18,21,16,21,20,22,20,25,23,18,22,26,17,19,21,29,12,26,16,20,18,19,26,18,21,22,22,30,16,22,22,19,18],
[28,23,21,21,20,21,22,25,20,21,18,14,21,20,16,23,0,16,18,17,27,19,26,24,18,18,24,20,22,25,21,17,20,15,22,22,26,18,21,20,25,22,19,18,24,20,23,25,28,21],
[20,17,12,29,16,24,19,22,18,22,23,20,19,21,25,18,16,0,23,20,20,25,14,28,26,26,16,17,29,22,21,29,30,18,20,20,21,26,19,23,27,24,22,18,20,19,23,16,16,22],
[22,21,22,25,28,26,26,24,27,18,20,21,23,20,20,21,18,23,0,23,20,19,11,16,22,16,23,21,21,18,22,26,22,22,22,20,23,24,21,17,18,18,21,23,25,14,18,23,17,24],
[25,22,23,20,26,20,22,19,21,18,22,30,26,16,19,16,17,20,23,0,20,22,23,29,22,28,25,27,21,20,18,19,19,21,14,29,22,21,22,22,30,21,29,25,21,18,23,21,18,28],
[23,18,19,25,22,21,15,24,23,25,19,25,19,16,23,21,27,20,20,20,0,22,16,26,25,23,21,25,14,24,18,22,23,15,14,24,18,23,19,18,21,21,28,22,20,23,20,22,13,20],
[21,23,22,24,25,17,22,20,13,23,25,25,16,11,19,20,19,25,19,22,22,0,23,19,16,20,22,25,25,27,18,26,20,21,19,16,20,23,26,20,21,20,21,13,21,14,13,16,24,20],
[25,23,17,26,25,21,23,19,28,25,12,20,23,23,20,22,26,14,11,23,16,23,0,17,25,27,18,23,19,23,24,29,23,17,22,21,20,24,22,24,18,24,24,22,22,23,21,19,19,28],
[26,22,22,22,26,23,19,23,19,20,22,20,19,24,27,20,24,28,16,29,26,19,17,0,15,20,22,18,27,22,21,22,18,30,29,18,22,22,29,21,23,20,27,22,20,18,22,16,21,25],
[21,21,21,14,24,18,19,22,22,25,17,13,19,21,20,25,18,26,22,22,25,16,25,15,0,22,24,16,17,17,15,20,22,21,20,24,16,20,19,21,15,27,19,15,18,18,19,21,17,27],
[20,23,19,27,23,16,16,21,26,27,29,23,24,23,18,23,18,26,16,28,23,20,27,20,22,0,23,13,27,22,21,18,26,23,25,16,29,20,16,24,18,20,29,30,23,22,20,20,22,20],
[16,21,16,28,20,21,21,23,19,20,22,20,21,24,23,18,24,16,23,25,21,22,18,22,24,23,0,19,22,22,24,22,20,23,19,23,14,21,21,19,20,25,22,21,22,19,19,21,20,21],
[24,22,25,21,17,19,25,15,18,23,23,29,23,19,18,22,20,17,21,27,25,25,23,18,16,13,19,0,21,18,21,22,26,22,17,20,21,18,21,21,26,23,28,25,18,21,21,21,21,20],
[20,29,24,21,20,19,21,26,25,15,22,21,21,22,18,26,22,29,21,21,14,25,19,27,17,27,22,21,0,18,19,14,29,18,18,21,20,26,19,13,27,21,21,19,16,25,21,20,17,24],
[24,13,18,22,21,14,22,26,19,20,19,15,21,19,21,17,25,22,18,20,24,27,23,22,17,22,22,18,18,0,22,30,24,22,19,26,21,25,16,17,24,20,24,21,20,24,20,21,21,19],
[18,22,23,25,30,18,25,19,18,21,14,18,20,24,21,19,21,21,22,18,18,18,24,21,15,21,24,21,19,22,0,29,27,20,24,13,29,22,26,15,14,22,21,29,25,24,19,23,19,19],
[24,17,27,30,15,18,21,23,27,18,19,24,20,17,22,21,17,29,26,19,22,26,29,22,20,18,22,22,14,30,29,0,22,13,28,17,16,24,22,23,25,28,23,20,22,19,20,24,25,22],
[17,21,26,22,16,20,24,18,27,28,25,30,21,25,20,29,20,30,22,19,23,20,23,18,22,26,20,26,29,24,27,22,0,19,17,29,24,15,19,19,25,30,18,22,21,21,24,17,22,20],
[21,21,18,19,16,24,25,22,19,20,20,22,13,22,18,12,15,18,22,21,15,21,17,30,21,23,23,22,18,22,20,13,19,0,17,20,26,20,29,19,22,17,20,16,21,20,22,21,21,21],
[20,18,21,20,16,19,22,26,16,19,20,22,22,23,21,26,22,20,22,14,14,19,22,29,20,25,19,17,18,19,24,28,17,17,0,15,14,23,20,24,23,25,28,22,23,20,23,23,21,22],
[21,20,24,15,22,22,15,24,20,30,23,23,23,21,23,16,22,20,20,29,24,16,21,18,24,16,23,20,21,26,13,17,29,20,15,0,19,15,20,19,20,23,17,23,21,14,20,22,16,19],
[25,24,18,21,17,21,16,19,22,19,26,23,18,20,18,20,26,21,23,22,18,20,20,22,16,29,14,21,20,21,29,16,24,26,14,19,0,22,18,22,21,23,22,16,20,20,26,20,20,27],
[19,24,23,19,23,20,21,20,19,27,16,19,26,22,22,18,18,26,24,21,23,23,24,22,20,20,21,18,26,25,22,24,15,20,23,15,22,0,21,24,13,25,19,21,17,24,21,19,17,19],
[22,25,18,24,23,17,20,12,23,15,19,24,21,22,27,19,21,19,21,22,19,26,22,29,19,16,21,21,19,16,26,22,19,29,20,20,18,21,0,21,22,15,27,22,21,19,23,22,23,20],
[18,21,21,18,20,18,25,25,26,21,17,21,22,21,18,26,20,23,17,22,18,20,24,21,21,24,19,21,13,17,15,23,19,19,24,19,22,24,21,0,21,30,26,15,20,28,21,21,25,21],
[18,27,20,20,22,16,20,27,19,18,25,17,21,22,24,18,25,27,18,30,21,21,18,23,15,18,20,26,27,24,14,25,25,22,23,20,21,13,22,21,0,18,15,19,19,18,23,20,23,25],
[19,27,14,18,21,19,13,23,18,19,19,19,12,20,21,21,22,24,18,21,21,20,24,20,27,20,25,23,21,20,22,28,30,17,25,23,23,25,15,30,18,0,28,21,18,14,20,17,22,22],
[14,27,21,18,21,23,25,23,21,24,24,14,20,16,20,22,19,22,21,29,28,21,24,27,19,29,22,28,21,24,21,23,18,20,28,17,22,19,27,26,15,28,0,21,20,20,25,20,26,20],
[21,23,22,24,23,28,21,19,21,25,22,25,28,20,22,22,18,18,23,25,22,13,22,22,15,30,21,25,19,21,29,20,22,16,22,23,16,21,22,15,19,21,21,0,26,23,21,23,27,24],
[25,19,15,17,22,18,18,21,22,29,23,17,20,23,20,30,24,20,25,21,20,21,22,20,18,23,22,18,16,20,25,22,21,21,23,21,20,17,21,20,19,18,20,26,0,27,22,21,12,14],
[18,21,19,23,19,23,20,22,20,23,23,22,26,14,22,16,20,19,14,18,23,14,23,18,18,22,19,21,25,24,24,19,21,20,20,14,20,24,19,28,18,14,20,23,27,0,22,22,17,24],
[21,18,19,19,18,18,23,22,21,24,18,19,22,19,21,22,23,23,18,23,20,13,21,22,19,20,19,21,21,20,19,20,24,22,23,20,26,21,23,21,23,20,25,21,22,22,0,16,20,26],
[22,25,22,28,17,20,24,15,15,19,17,16,23,23,17,22,25,16,23,21,22,16,19,16,21,20,21,21,20,21,23,24,17,21,23,22,20,19,22,21,20,17,20,23,21,22,16,0,18,20],
[15,20,21,22,17,23,28,20,19,24,14,24,17,23,13,19,28,16,17,18,13,24,19,21,17,22,20,21,17,21,19,25,22,21,21,16,20,17,23,25,23,22,26,27,12,17,20,18,0,21],
[17,26,21,25,24,18,18,24,27,17,20,16,27,25,22,18,21,22,24,28,20,20,28,25,27,20,21,20,24,19,19,22,20,21,22,19,27,19,20,21,25,22,20,24,14,24,26,20,21,0]
],

// TIEMPOS DE SETUP MAQ 1 CP 50x50-10
